,user,item,cluster,Recommendations,Number of Recommendations
39,603361,CO0101EN,4,"['ML0101ENv3', 'ML0115EN', 'PY0101EN', 'BC0101EN', 'CC0101EN', 'CC0201EN', 'PY0101EN', 'DA0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'ML0101ENv3', 'PY0101EN', 'DS0101EN', 'PY0101EN', 'BD0111EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'DS0101EN', 'PY0101EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'CB0103EN', 'BD0111EN', 'BD0115EN', 'BD0141EN', 'BD0211EN', 'BD0111EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN', 'PY0101EN', 'RP0101EN']",40
40,603361,BD0101EN,4,"['ML0101ENv3', 'ML0115EN', 'PY0101EN', 'BC0101EN', 'CC0101EN', 'CC0201EN', 'PY0101EN', 'DA0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'ML0101ENv3', 'PY0101EN', 'DS0101EN', 'PY0101EN', 'BD0111EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'DS0101EN', 'PY0101EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'CB0103EN', 'BD0111EN', 'BD0115EN', 'BD0141EN', 'BD0211EN', 'BD0111EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN', 'PY0101EN', 'RP0101EN']",40
41,603361,CO0201EN,4,"['ML0101ENv3', 'ML0115EN', 'PY0101EN', 'BC0101EN', 'CC0101EN', 'CC0201EN', 'PY0101EN', 'DA0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'ML0101ENv3', 'PY0101EN', 'DS0101EN', 'PY0101EN', 'BD0111EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'DS0101EN', 'PY0101EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'CB0103EN', 'BD0111EN', 'BD0115EN', 'BD0141EN', 'BD0211EN', 'BD0111EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN', 'PY0101EN', 'RP0101EN']",40
42,603361,CB0105ENv1,4,"['ML0101ENv3', 'ML0115EN', 'PY0101EN', 'BC0101EN', 'CC0101EN', 'CC0201EN', 'PY0101EN', 'DA0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'ML0101ENv3', 'PY0101EN', 'DS0101EN', 'PY0101EN', 'BD0111EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'DS0101EN', 'PY0101EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'CB0103EN', 'BD0111EN', 'BD0115EN', 'BD0141EN', 'BD0211EN', 'BD0111EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN', 'PY0101EN', 'RP0101EN']",40
43,1122903,RP0101EN,19,"['ML0101ENv3', 'CC0101EN', 'CC0201EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0101ENv3', 'DS0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'DS0101EN', 'CB0103EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN']",18
44,1122903,ML0120ENv2,19,"['ML0101ENv3', 'CC0101EN', 'CC0201EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0101ENv3', 'DS0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'DS0101EN', 'CB0103EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN']",18
45,1122903,ML0115EN,19,"['ML0101ENv3', 'CC0101EN', 'CC0201EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0101ENv3', 'DS0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'DS0101EN', 'CB0103EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN']",18
46,1122903,BD0211EN,19,"['ML0101ENv3', 'CC0101EN', 'CC0201EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0101ENv3', 'DS0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'DS0101EN', 'CB0103EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN']",18
47,1122903,ML0151EN,19,"['ML0101ENv3', 'CC0101EN', 'CC0201EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0101ENv3', 'DS0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'DS0101EN', 'CB0103EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN']",18
48,1122903,BC0201EN,19,"['ML0101ENv3', 'CC0101EN', 'CC0201EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0101ENv3', 'DS0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'DS0101EN', 'CB0103EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN']",18
49,1122903,CO0201EN,19,"['ML0101ENv3', 'CC0101EN', 'CC0201EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0101ENv3', 'DS0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'DS0101EN', 'CB0103EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN']",18
50,1122903,CO0401EN,19,"['ML0101ENv3', 'CC0101EN', 'CC0201EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0101ENv3', 'DS0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'DS0101EN', 'CB0103EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN']",18
51,1122903,SC0105EN,19,"['ML0101ENv3', 'CC0101EN', 'CC0201EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0101ENv3', 'DS0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'DS0101EN', 'CB0103EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN']",18
52,1122903,BD0115EN,19,"['ML0101ENv3', 'CC0101EN', 'CC0201EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0101ENv3', 'DS0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'DS0101EN', 'CB0103EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN']",18
53,1122903,BD0111EN,19,"['ML0101ENv3', 'CC0101EN', 'CC0201EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0101ENv3', 'DS0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'DS0101EN', 'CB0103EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN']",18
54,1122903,PY0101EN,19,"['ML0101ENv3', 'CC0101EN', 'CC0201EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0101ENv3', 'DS0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'DS0101EN', 'CB0103EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN']",18
55,1122903,ML0122ENv1,19,"['ML0101ENv3', 'CC0101EN', 'CC0201EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0101ENv3', 'DS0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'DS0101EN', 'CB0103EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN']",18
56,1122903,DV0101EN,19,"['ML0101ENv3', 'CC0101EN', 'CC0201EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0101ENv3', 'DS0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'DS0101EN', 'CB0103EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN']",18
57,1122903,BC0101EN,19,"['ML0101ENv3', 'CC0101EN', 'CC0201EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0101ENv3', 'DS0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'DS0101EN', 'CB0103EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN']",18
58,1122903,DA0101EN,19,"['ML0101ENv3', 'CC0101EN', 'CC0201EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0101ENv3', 'DS0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'DS0101EN', 'CB0103EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN']",18
59,1122903,SC0101EN,19,"['ML0101ENv3', 'CC0101EN', 'CC0201EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0101ENv3', 'DS0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'DS0101EN', 'CB0103EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN']",18
60,1122903,BD0131EN,19,"['ML0101ENv3', 'CC0101EN', 'CC0201EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0101ENv3', 'DS0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'DS0101EN', 'CB0103EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN']",18
61,1122903,RP0103EN,19,"['ML0101ENv3', 'CC0101EN', 'CC0201EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0101ENv3', 'DS0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'DS0101EN', 'CB0103EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN']",18
62,1122903,DV0151EN,19,"['ML0101ENv3', 'CC0101EN', 'CC0201EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0101ENv3', 'DS0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'DS0101EN', 'CB0103EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN']",18
63,1122903,BC0202EN,19,"['ML0101ENv3', 'CC0101EN', 'CC0201EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0101ENv3', 'DS0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'DS0101EN', 'CB0103EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN']",18
64,1122903,BD0141EN,19,"['ML0101ENv3', 'CC0101EN', 'CC0201EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0101ENv3', 'DS0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'DS0101EN', 'CB0103EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN']",18
65,1122903,SC0103EN,19,"['ML0101ENv3', 'CC0101EN', 'CC0201EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0101ENv3', 'DS0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'DS0101EN', 'CB0103EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN']",18
66,1122903,CO0301EN,19,"['ML0101ENv3', 'CC0101EN', 'CC0201EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0101ENv3', 'DS0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'DS0101EN', 'CB0103EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN']",18
67,1122903,DB0151EN,19,"['ML0101ENv3', 'CC0101EN', 'CC0201EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0101ENv3', 'DS0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'DS0101EN', 'CB0103EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN']",18
68,1122903,CO0101EN,19,"['ML0101ENv3', 'CC0101EN', 'CC0201EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0101ENv3', 'DS0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'DS0101EN', 'CB0103EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN']",18
69,1122903,BD0101EN,19,"['ML0101ENv3', 'CC0101EN', 'CC0201EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0101ENv3', 'DS0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'DS0101EN', 'CB0103EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN']",18
70,714414,TA0105,16,"['ML0101ENv3', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'CO0201EN', 'BD0101EN', 'DA0101EN', 'DV0101EN', 'ML0101ENv3', 'BD0101EN', 'BD0111EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN']",19
71,714414,RP0101EN,16,"['ML0101ENv3', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'CO0201EN', 'BD0101EN', 'DA0101EN', 'DV0101EN', 'ML0101ENv3', 'BD0101EN', 'BD0111EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN']",19
72,714414,DS0301EN,16,"['ML0101ENv3', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'CO0201EN', 'BD0101EN', 'DA0101EN', 'DV0101EN', 'ML0101ENv3', 'BD0101EN', 'BD0111EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN']",19
73,714414,ML0115EN,16,"['ML0101ENv3', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'CO0201EN', 'BD0101EN', 'DA0101EN', 'DV0101EN', 'ML0101ENv3', 'BD0101EN', 'BD0111EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN']",19
74,714414,DS0103EN,16,"['ML0101ENv3', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'CO0201EN', 'BD0101EN', 'DA0101EN', 'DV0101EN', 'ML0101ENv3', 'BD0101EN', 'BD0111EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN']",19
75,714414,BC0101EN,16,"['ML0101ENv3', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'CO0201EN', 'BD0101EN', 'DA0101EN', 'DV0101EN', 'ML0101ENv3', 'BD0101EN', 'BD0111EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN']",19
76,714414,DS0101EN,16,"['ML0101ENv3', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'CO0201EN', 'BD0101EN', 'DA0101EN', 'DV0101EN', 'ML0101ENv3', 'BD0101EN', 'BD0111EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN']",19
77,714414,DS0105EN,16,"['ML0101ENv3', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'CO0201EN', 'BD0101EN', 'DA0101EN', 'DV0101EN', 'ML0101ENv3', 'BD0101EN', 'BD0111EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN']",19
78,714414,WA0101EN,16,"['ML0101ENv3', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'CO0201EN', 'BD0101EN', 'DA0101EN', 'DV0101EN', 'ML0101ENv3', 'BD0101EN', 'BD0111EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN']",19
79,714414,PY0101EN,16,"['ML0101ENv3', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'CO0201EN', 'BD0101EN', 'DA0101EN', 'DV0101EN', 'ML0101ENv3', 'BD0101EN', 'BD0111EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN']",19
80,714414,ST0101EN,16,"['ML0101ENv3', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'CO0201EN', 'BD0101EN', 'DA0101EN', 'DV0101EN', 'ML0101ENv3', 'BD0101EN', 'BD0111EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN']",19
81,714414,CB0103EN,16,"['ML0101ENv3', 'CC0101EN', 'CC0201EN', 'CO0101EN', 'CO0201EN', 'BD0101EN', 'DA0101EN', 'DV0101EN', 'ML0101ENv3', 'BD0101EN', 'BD0111EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN']",19
82,1688159,LB0107ENv1,10,"['ML0101ENv3', 'ML0115EN', 'PY0101EN', 'BC0101EN', 'CC0101EN', 'CO0101EN', 'CO0201EN', 'PY0101EN', 'BD0101EN', 'DA0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'ML0101ENv3', 'PY0101EN', 'DS0101EN', 'PY0101EN', 'BD0101EN', 'BD0111EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'DS0101EN', 'PY0101EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'CB0103EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN', 'PY0101EN', 'RP0101EN']",46
83,1688159,LB0103ENv1,10,"['ML0101ENv3', 'ML0115EN', 'PY0101EN', 'BC0101EN', 'CC0101EN', 'CO0101EN', 'CO0201EN', 'PY0101EN', 'BD0101EN', 'DA0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'ML0101ENv3', 'PY0101EN', 'DS0101EN', 'PY0101EN', 'BD0101EN', 'BD0111EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'DS0101EN', 'PY0101EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'CB0103EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN', 'PY0101EN', 'RP0101EN']",46
84,1688159,LB0105ENv1,10,"['ML0101ENv3', 'ML0115EN', 'PY0101EN', 'BC0101EN', 'CC0101EN', 'CO0101EN', 'CO0201EN', 'PY0101EN', 'BD0101EN', 'DA0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'ML0101ENv3', 'PY0101EN', 'DS0101EN', 'PY0101EN', 'BD0101EN', 'BD0111EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'DS0101EN', 'PY0101EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'CB0103EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN', 'PY0101EN', 'RP0101EN']",46
85,1688159,CC0201EN,10,"['ML0101ENv3', 'ML0115EN', 'PY0101EN', 'BC0101EN', 'CC0101EN', 'CO0101EN', 'CO0201EN', 'PY0101EN', 'BD0101EN', 'DA0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'ML0101ENv3', 'PY0101EN', 'DS0101EN', 'PY0101EN', 'BD0101EN', 'BD0111EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'DS0101EN', 'PY0101EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'CB0103EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN', 'PY0101EN', 'RP0101EN']",46
86,1688159,LB0101ENv1,10,"['ML0101ENv3', 'ML0115EN', 'PY0101EN', 'BC0101EN', 'CC0101EN', 'CO0101EN', 'CO0201EN', 'PY0101EN', 'BD0101EN', 'DA0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'ML0101ENv3', 'PY0101EN', 'DS0101EN', 'PY0101EN', 'BD0101EN', 'BD0111EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'DS0101EN', 'PY0101EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'CB0103EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN', 'PY0101EN', 'RP0101EN']",46
87,1688159,CC0103EN,10,"['ML0101ENv3', 'ML0115EN', 'PY0101EN', 'BC0101EN', 'CC0101EN', 'CO0101EN', 'CO0201EN', 'PY0101EN', 'BD0101EN', 'DA0101EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'ML0101ENv3', 'PY0101EN', 'DS0101EN', 'PY0101EN', 'BD0101EN', 'BD0111EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'PY0101EN', 'CB0103EN', 'DS0101EN', 'PY0101EN', 'RP0101EN', 'BC0101EN', 'BC0101EN', 'CB0103EN', 'BD0101EN', 'BD0111EN', 'BD0115EN', 'BD0131EN', 'BD0141EN', 'BD0211EN', 'BD0101EN', 'BD0111EN', 'CB0103EN', 'DS0101EN', 'DS0103EN', 'DS0105EN', 'ML0115EN', 'PY0101EN', 'RP0101EN']",46
88,703905,CO0101EN,15,"['CC0101EN', 'CO0201EN', 'DA0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'RP0101EN', 'CB0103EN', 'BD0115EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'RP0101EN']",16
89,703905,BD0101EN,15,"['CC0101EN', 'CO0201EN', 'DA0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'RP0101EN', 'CB0103EN', 'BD0115EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'RP0101EN']",16
90,703905,BC0201EN,15,"['CC0101EN', 'CO0201EN', 'DA0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'RP0101EN', 'CB0103EN', 'BD0115EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'RP0101EN']",16
91,703905,BD0211EN,15,"['CC0101EN', 'CO0201EN', 'DA0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'RP0101EN', 'CB0103EN', 'BD0115EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'RP0101EN']",16
92,703905,CC0201EN,15,"['CC0101EN', 'CO0201EN', 'DA0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'RP0101EN', 'CB0103EN', 'BD0115EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'RP0101EN']",16
93,703905,ML0101ENv3,15,"['CC0101EN', 'CO0201EN', 'DA0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'RP0101EN', 'CB0103EN', 'BD0115EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'RP0101EN']",16
94,703905,PY0101EN,15,"['CC0101EN', 'CO0201EN', 'DA0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'RP0101EN', 'CB0103EN', 'BD0115EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'RP0101EN']",16
95,703905,ML0115EN,15,"['CC0101EN', 'CO0201EN', 'DA0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'RP0101EN', 'CB0103EN', 'BD0115EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'RP0101EN']",16
96,703905,ML0120ENv2,15,"['CC0101EN', 'CO0201EN', 'DA0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'RP0101EN', 'CB0103EN', 'BD0115EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'RP0101EN']",16
97,703905,BC0101EN,15,"['CC0101EN', 'CO0201EN', 'DA0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'RP0101EN', 'CB0103EN', 'BD0115EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'RP0101EN']",16
98,703905,SC0101EN,15,"['CC0101EN', 'CO0201EN', 'DA0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'RP0101EN', 'CB0103EN', 'BD0115EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'RP0101EN']",16
99,703905,DS0101EN,15,"['CC0101EN', 'CO0201EN', 'DA0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'RP0101EN', 'CB0103EN', 'BD0115EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'RP0101EN']",16
100,703905,DS0321EN,15,"['CC0101EN', 'CO0201EN', 'DA0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'RP0101EN', 'CB0103EN', 'BD0115EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'RP0101EN']",16
101,703905,BD0137EN,15,"['CC0101EN', 'CO0201EN', 'DA0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'RP0101EN', 'CB0103EN', 'BD0115EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'RP0101EN']",16
102,703905,BD0111EN,15,"['CC0101EN', 'CO0201EN', 'DA0101EN', 'DS0103EN', 'DS0105EN', 'DV0101EN', 'DS0103EN', 'DS0105EN', 'CB0103EN', 'RP0101EN', 'CB0103EN', 'BD0115EN', 'CB0103EN', 'DS0103EN', 'DS0105EN', 'RP0101EN']",16
